Key,Date,Volume,Disc,max_T,min_T,avg_T,precipitation,Consumer_Price_Index_month,Exchange_Rate_Index_Period_Average_month,Exchange_Rate_LCU_per_US_Period_Average_month,Industrial_Production_Index_month,Wholesale_Producer_Price_Index_LCU_basus_month,Nominal_Consumption_Total_lcu_quarter,Nominal_Consumption_Total_US_quarter,Nominal_GDP_lcu_quarter,Nominal_GDP_US_quarter,Nominal_Private_Consumption_lcu_quarter,Nominal_Private_Consumption_US_quarter,Real_Consumption_Total_lcu_quarter,Real_Consumption_Total_US_quarter,Real_GDP_lcu_quarter,Real_GDP_US_quarter,Real_Private_Consumption_lcu_quarter,Real_Private_Consumption_US_quarter,Unemployment_Rate_quarter,Disposable_Personal_Income_lcu_annual,Disposable_personal_income_real_lcu_annual,Disposable_Personal_Income_US_annual,Employment_Total_annual,Index_Unit_Labor_Costs_LCU_basis_annual,Index_Unit_Labor_Costs_US_basis_annual,Index_wages_straight_time_LCU_basis_annual,Index_wages_straight_time_US_basis_annual,Nominal_GDP_per_employee_annual,Nominal_Consumption_Per_Capita_US_annual,Nominal_GDP_Per_Capita_lcu_annual,Nominal_Indirect_Taxes_Minus_Subsidies_lcu_annual,Nominal_Indirect_Taxes_Minus_Subsidies_US_annual,Number_of_households_annual,Participation_Rate_annual,Population_Age_Bracket_15_64_annual,Population_Total_annual,Population_Urban_annual,Price_of_Crude_Oil_LCU_basis_annual,Real_GDP_Per_Capita_lcu_annual,Real_Indirect_Taxes_Minus_Subsidies_lcu_annual,Real_Price_of_Crude_Oil_LCU_basis_annual,Real_Price_of_Crude_Oil_US_basis_annual,Share_of_Population_Urban_annual,Tax_Rate_Overall_Taxes_annual,Tax_Rate_Personal_Income_Taxes_annual,Terms_of_Trade_annual,Unemployment_annual,Wages_and_Salaries_Gross_lcu_annual,Wages_and_Salaries_Gross_US_annual,Working_Age_Population_annual,Index_Retail_Sales_Real_month,Real_GDP_at_Factor_Cost_Services_lcu_annual,PMI,Inflation_Rate,Selling_days_ratio,Selling_days,Selling_days_Quarter,Selling_days_Half,Selling_days_9,Selling_days_17,Holidays,Holidays_9,Holidays_17,Sales_Package,Marketing_Package,Month,Month1,Month2,Month3,Month4,Month5,Month6,Month7,Month8,Month9,Month10,Month11,Month12,Growth_rate
C,2019-09-01T00:00:00Z,1022205.832,105795134.980994,83.0310179036906,64.6126807453721,73.8202287525838,3.08047694242257,85.4585,108.6444,6.8277,58.7934,103.0408,52468.65,7474.9872,99909.62,14233.7021,38103.73,5428.4777,40462.94,7726.4578,78589.88,14283.9144,29265.56,5588.3017,3.8542,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,49.8,3,0.8,24,78,150,24,24,6,6,6,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0
D,2019-09-01T00:00:00Z,536874.218,61253569.2620424,83.0310179036906,64.6126807453721,73.8202287525838,3.08047694242257,85.4585,108.6444,6.8277,58.7934,103.0408,52468.65,7474.9872,99909.62,14233.7021,38103.73,5428.4777,40462.94,7726.4578,78589.88,14283.9144,29265.56,5588.3017,3.8542,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,49.8,3,0.8,24,78,150,24,24,6,6,6,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0
E,2019-09-01T00:00:00Z,200866.341,52859853.1171663,83.0310179036906,64.6126807453721,73.8202287525838,3.08047694242257,85.4585,108.6444,6.8277,58.7934,103.0408,52468.65,7474.9872,99909.62,14233.7021,38103.73,5428.4777,40462.94,7726.4578,78589.88,14283.9144,29265.56,5588.3017,3.8542,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,49.8,3,0.8,24,78,150,24,24,6,6,6,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0
J,2019-09-01T00:00:00Z,0,3.08,83.0310179036906,64.6126807453721,73.8202287525838,3.08047694242257,85.4585,108.6444,6.8277,58.7934,103.0408,52468.65,7474.9872,99909.62,14233.7021,38103.73,5428.4777,40462.94,7726.4578,78589.88,14283.9144,29265.56,5588.3017,3.8542,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,49.8,3,0.8,24,78,150,24,24,6,6,6,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0
F,2019-09-01T00:00:00Z,1066922.3343758,61740488.3825414,83.0310179036906,64.6126807453721,73.8202287525838,3.08047694242257,85.4585,108.6444,6.8277,58.7934,103.0408,52468.65,7474.9872,99909.62,14233.7021,38103.73,5428.4777,40462.94,7726.4578,78589.88,14283.9144,29265.56,5588.3017,3.8542,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,49.8,3,0.8,24,78,150,24,24,6,6,6,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0
G,2019-09-01T00:00:00Z,676586.312999999,-22761422.4358463,83.0310179036906,64.6126807453721,73.8202287525838,3.08047694242257,85.4585,108.6444,6.8277,58.7934,103.0408,52468.65,7474.9872,99909.62,14233.7021,38103.73,5428.4777,40462.94,7726.4578,78589.88,14283.9144,29265.56,5588.3017,3.8542,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,49.8,3,0.8,24,78,150,24,24,6,6,6,1047,375,9,0,0,0,0,0,0,0,0,1,0,0,0,0
N,2019-10-01T00:00:00Z,87375.0864,43751000,72.0591847720988,54.4966673184625,63.2762706233034,2.25821201068787,85.4585,108.6444,6.8277,58.7934,103.0408,54105.57,7680.5124,101785.2,14448.8356,39179.24,5561.6573,40816.39,7793.9496,79699,14485.4998,29419.74,5617.7426,3.8645,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,49.3,3.8,0.67741935483871,21,72,150,21,21,10,10,10,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0
M,2019-10-01T00:00:00Z,0,0,72.0591847720988,54.4966673184625,63.2762706233034,2.25821201068787,85.4585,108.6444,6.8277,58.7934,103.0408,54105.57,7680.5124,101785.2,14448.8356,39179.24,5561.6573,40816.39,7793.9496,79699,14485.4998,29419.74,5617.7426,3.8645,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,49.3,3.8,0.67741935483871,21,72,150,21,21,10,10,10,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0
A,2019-10-01T00:00:00Z,1228504.18450777,395890854.350239,72.0591847720988,54.4966673184625,63.2762706233034,2.25821201068787,85.4585,108.6444,6.8277,58.7934,103.0408,54105.57,7680.5124,101785.2,14448.8356,39179.24,5561.6573,40816.39,7793.9496,79699,14485.4998,29419.74,5617.7426,3.8645,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,49.3,3.8,0.67741935483871,21,72,150,21,21,10,10,10,28624,13180,10,0,0,0,0,0,0,0,0,0,1,0,0,0
I,2019-10-01T00:00:00Z,113168.6,6151665.960001,72.0591847720988,54.4966673184625,63.2762706233034,2.25821201068787,85.4585,108.6444,6.8277,58.7934,103.0408,54105.57,7680.5124,101785.2,14448.8356,39179.24,5561.6573,40816.39,7793.9496,79699,14485.4998,29419.74,5617.7426,3.8645,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,49.3,3.8,0.67741935483871,21,72,150,21,21,10,10,10,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0
H,2019-10-01T00:00:00Z,169547.098,30419404.56,72.0591847720988,54.4966673184625,63.2762706233034,2.25821201068787,85.4585,108.6444,6.8277,58.7934,103.0408,54105.57,7680.5124,101785.2,14448.8356,39179.24,5561.6573,40816.39,7793.9496,79699,14485.4998,29419.74,5617.7426,3.8645,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,49.3,3.8,0.67741935483871,21,72,150,21,21,10,10,10,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0
L,2019-10-01T00:00:00Z,6343.267,1801655.074214,72.0591847720988,54.4966673184625,63.2762706233034,2.25821201068787,85.4585,108.6444,6.8277,58.7934,103.0408,54105.57,7680.5124,101785.2,14448.8356,39179.24,5561.6573,40816.39,7793.9496,79699,14485.4998,29419.74,5617.7426,3.8645,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,49.3,3.8,0.67741935483871,21,72,150,21,21,10,10,10,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0
B,2019-10-01T00:00:00Z,537122.121,96717445.3568924,72.0591847720988,54.4966673184625,63.2762706233034,2.25821201068787,85.4585,108.6444,6.8277,58.7934,103.0408,54105.57,7680.5124,101785.2,14448.8356,39179.24,5561.6573,40816.39,7793.9496,79699,14485.4998,29419.74,5617.7426,3.8645,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,49.3,3.8,0.67741935483871,21,72,150,21,21,10,10,10,14589,7066,10,0,0,0,0,0,0,0,0,0,1,0,0,0
C,2019-10-01T00:00:00Z,639673.772999999,66677596.4006831,72.0591847720988,54.4966673184625,63.2762706233034,2.25821201068787,85.4585,108.6444,6.8277,58.7934,103.0408,54105.57,7680.5124,101785.2,14448.8356,39179.24,5561.6573,40816.39,7793.9496,79699,14485.4998,29419.74,5617.7426,3.8645,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,49.3,3.8,0.67741935483871,21,72,150,21,21,10,10,10,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0
D,2019-10-01T00:00:00Z,335825.872,46456559.093064,72.0591847720988,54.4966673184625,63.2762706233034,2.25821201068787,85.4585,108.6444,6.8277,58.7934,103.0408,54105.57,7680.5124,101785.2,14448.8356,39179.24,5561.6573,40816.39,7793.9496,79699,14485.4998,29419.74,5617.7426,3.8645,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,49.3,3.8,0.67741935483871,21,72,150,21,21,10,10,10,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0
E,2019-10-01T00:00:00Z,180861.815,50867198.6973986,72.0591847720988,54.4966673184625,63.2762706233034,2.25821201068787,85.4585,108.6444,6.8277,58.7934,103.0408,54105.57,7680.5124,101785.2,14448.8356,39179.24,5561.6573,40816.39,7793.9496,79699,14485.4998,29419.74,5617.7426,3.8645,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,49.3,3.8,0.67741935483871,21,72,150,21,21,10,10,10,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0
J,2019-10-01T00:00:00Z,0,0,72.0591847720988,54.4966673184625,63.2762706233034,2.25821201068787,85.4585,108.6444,6.8277,58.7934,103.0408,54105.57,7680.5124,101785.2,14448.8356,39179.24,5561.6573,40816.39,7793.9496,79699,14485.4998,29419.74,5617.7426,3.8645,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,49.3,3.8,0.67741935483871,21,72,150,21,21,10,10,10,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0
F,2019-10-01T00:00:00Z,646913.777092274,44254612.562425,72.0591847720988,54.4966673184625,63.2762706233034,2.25821201068787,85.4585,108.6444,6.8277,58.7934,103.0408,54105.57,7680.5124,101785.2,14448.8356,39179.24,5561.6573,40816.39,7793.9496,79699,14485.4998,29419.74,5617.7426,3.8645,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,49.3,3.8,0.67741935483871,21,72,150,21,21,10,10,10,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0
G,2019-10-01T00:00:00Z,478536.405999999,-6697013.53847801,72.0591847720988,54.4966673184625,63.2762706233034,2.25821201068787,85.4585,108.6444,6.8277,58.7934,103.0408,54105.57,7680.5124,101785.2,14448.8356,39179.24,5561.6573,40816.39,7793.9496,79699,14485.4998,29419.74,5617.7426,3.8645,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,49.3,3.8,0.67741935483871,21,72,150,21,21,10,10,10,1957,737,10,0,0,0,0,0,0,0,0,0,1,0,0,0
N,2019-11-01T00:00:00Z,85272.8256,47879000,60.7351410275407,43.053030828967,51.8926239382607,0.845088982173345,85.4585,108.6444,6.8277,58.7934,103.0408,54105.57,7680.5124,101785.2,14448.8356,39179.24,5561.6573,40816.39,7793.9496,79699,14485.4998,29419.74,5617.7426,3.8645,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,50.2,4.5,0.866666666666667,26,72,150,26,26,4,4,4,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0
M,2019-11-01T00:00:00Z,0,0,60.7351410275407,43.053030828967,51.8926239382607,0.845088982173345,85.4585,108.6444,6.8277,58.7934,103.0408,54105.57,7680.5124,101785.2,14448.8356,39179.24,5561.6573,40816.39,7793.9496,79699,14485.4998,29419.74,5617.7426,3.8645,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,50.2,4.5,0.866666666666667,26,72,150,26,26,4,4,4,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0
A,2019-11-01T00:00:00Z,1187562.34885487,443402535.778876,60.7351410275407,43.053030828967,51.8926239382607,0.845088982173345,85.4585,108.6444,6.8277,58.7934,103.0408,54105.57,7680.5124,101785.2,14448.8356,39179.24,5561.6573,40816.39,7793.9496,79699,14485.4998,29419.74,5617.7426,3.8645,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,50.2,4.5,0.866666666666667,26,72,150,26,26,4,4,4,18329,10628,11,0,0,0,0,0,0,0,0,0,0,1,0,0
I,2019-11-01T00:00:00Z,80484.548,7826523.119999,60.7351410275407,43.053030828967,51.8926239382607,0.845088982173345,85.4585,108.6444,6.8277,58.7934,103.0408,54105.57,7680.5124,101785.2,14448.8356,39179.24,5561.6573,40816.39,7793.9496,79699,14485.4998,29419.74,5617.7426,3.8645,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,50.2,4.5,0.866666666666667,26,72,150,26,26,4,4,4,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0
H,2019-11-01T00:00:00Z,192312.654,31121304.27,60.7351410275407,43.053030828967,51.8926239382607,0.845088982173345,85.4585,108.6444,6.8277,58.7934,103.0408,54105.57,7680.5124,101785.2,14448.8356,39179.24,5561.6573,40816.39,7793.9496,79699,14485.4998,29419.74,5617.7426,3.8645,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,50.2,4.5,0.866666666666667,26,72,150,26,26,4,4,4,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0
L,2019-11-01T00:00:00Z,4592.424,770974.986525,60.7351410275407,43.053030828967,51.8926239382607,0.845088982173345,85.4585,108.6444,6.8277,58.7934,103.0408,54105.57,7680.5124,101785.2,14448.8356,39179.24,5561.6573,40816.39,7793.9496,79699,14485.4998,29419.74,5617.7426,3.8645,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,50.2,4.5,0.866666666666667,26,72,150,26,26,4,4,4,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0
B,2019-11-01T00:00:00Z,506995.125,91651789.1164786,60.7351410275407,43.053030828967,51.8926239382607,0.845088982173345,85.4585,108.6444,6.8277,58.7934,103.0408,54105.57,7680.5124,101785.2,14448.8356,39179.24,5561.6573,40816.39,7793.9496,79699,14485.4998,29419.74,5617.7426,3.8645,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,50.2,4.5,0.866666666666667,26,72,150,26,26,4,4,4,8759,3463,11,0,0,0,0,0,0,0,0,0,0,1,0,0
C,2019-11-01T00:00:00Z,585296.152999999,56590478.5045995,60.7351410275407,43.053030828967,51.8926239382607,0.845088982173345,85.4585,108.6444,6.8277,58.7934,103.0408,54105.57,7680.5124,101785.2,14448.8356,39179.24,5561.6573,40816.39,7793.9496,79699,14485.4998,29419.74,5617.7426,3.8645,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,50.2,4.5,0.866666666666667,26,72,150,26,26,4,4,4,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0
D,2019-11-01T00:00:00Z,297040.846,34874878.690398,60.7351410275407,43.053030828967,51.8926239382607,0.845088982173345,85.4585,108.6444,6.8277,58.7934,103.0408,54105.57,7680.5124,101785.2,14448.8356,39179.24,5561.6573,40816.39,7793.9496,79699,14485.4998,29419.74,5617.7426,3.8645,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,50.2,4.5,0.866666666666667,26,72,150,26,26,4,4,4,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0
E,2019-11-01T00:00:00Z,133170.075,49020271.9978211,60.7351410275407,43.053030828967,51.8926239382607,0.845088982173345,85.4585,108.6444,6.8277,58.7934,103.0408,54105.57,7680.5124,101785.2,14448.8356,39179.24,5561.6573,40816.39,7793.9496,79699,14485.4998,29419.74,5617.7426,3.8645,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,50.2,4.5,0.866666666666667,26,72,150,26,26,4,4,4,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0
F,2019-11-01T00:00:00Z,483405.290878885,44038043.5628194,60.7351410275407,43.053030828967,51.8926239382607,0.845088982173345,85.4585,108.6444,6.8277,58.7934,103.0408,54105.57,7680.5124,101785.2,14448.8356,39179.24,5561.6573,40816.39,7793.9496,79699,14485.4998,29419.74,5617.7426,3.8645,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,50.2,4.5,0.866666666666667,26,72,150,26,26,4,4,4,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0
G,2019-11-01T00:00:00Z,276454.71,-3215569.93448301,60.7351410275407,43.053030828967,51.8926239382607,0.845088982173345,85.4585,108.6444,6.8277,58.7934,103.0408,54105.57,7680.5124,101785.2,14448.8356,39179.24,5561.6573,40816.39,7793.9496,79699,14485.4998,29419.74,5617.7426,3.8645,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,50.2,4.5,0.866666666666667,26,72,150,26,26,4,4,4,961,236,11,0,0,0,0,0,0,0,0,0,0,1,0,0
N,2019-12-01T00:00:00Z,76584.96,1748988.59519999,50.3156830916233,33.3169028557615,41.8144198585232,0.937129509846536,85.4585,108.6444,6.8277,58.7934,103.0408,54105.57,7680.5124,101785.2,14448.8356,39179.24,5561.6573,40816.39,7793.9496,79699,14485.4998,29419.74,5617.7426,3.8645,42224.59,32835.6981,6111.3768,772.1091,111.0024,100.9658,145.6804,132.5083,18574.1721,3790.9383,69108.3994,-0.0125,-0.0018,467.0111,0.6968,1014.019,1433.7838,864.6863,444.5609,54438.6784,-0.0025,350.1934,63.6486,60.308,17.0898,2.027,97.4042,30.8529,92560.07,13396.6834,1014.019,55.4772,37143.8125,50.2,4.5,0.806451612903226,25,72,150,25,25,6,6,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0
